include,title,abstract,doi,literature_id,openalex_id
False,,,https://doi.org/10.1016/s0278-5846(01)00183-x,11474842,https://openalex.org/W2081590377
True,,,https://doi.org/10.1097/00004714-200108000-00002,11476119,https://openalex.org/W2060953871
False,,,https://doi.org/10.1097/00004714-200108000-00006,11476123,https://openalex.org/W2037172357
False,,,https://doi.org/10.1097/00004714-200108000-00008,11476125,https://openalex.org/W2047647486
False,,,https://doi.org/10.1097/00004714-200108000-00014,11476131,https://openalex.org/W2039163742
False,,,https://doi.org/10.1016/s0920-9964(01)00238-9,11479065,https://openalex.org/W2035546972
True,,,https://doi.org/10.1176/appi.ajp.158.8.1305,11481167,https://openalex.org/W2167573026
False,,,https://doi.org/10.4088/jcp.v62n07a02,11488360,https://openalex.org/W2009617301
False,,,https://doi.org/10.4088/jcp.v62n07a08,11488366,https://openalex.org/W2108889485
False,,,https://doi.org/10.1007/s002130100761,11512044,https://openalex.org/W2403525337
False,,,https://doi.org/10.1016/s0893-133x(01)00249-4,11522468,https://openalex.org/W2012334114
False,,,https://doi.org/10.1024//1422-4917.29.3.189,11524897,https://openalex.org/W2037958661
False,,,,11527002,https://openalex.org/W2411013256
False,,,https://doi.org/10.1016/s0925-4927(01)00085-3,11530275,https://openalex.org/W2006463938
False,,,https://doi.org/10.1016/s0924-977x(01)00094-3,11532380,https://openalex.org/W2055935278
False,,,https://doi.org/10.1016/s0924-977x(01)00096-7,11532382,https://openalex.org/W2036677879
False,,,https://doi.org/10.1016/s0924-977x(01)00097-9,11532383,https://openalex.org/W2009087216
True,,,https://doi.org/10.1176/appi.ajp.158.9.1449,11532730,https://openalex.org/W1987417156
False,,,https://doi.org/10.1007/s002280100302,11549212,https://openalex.org/W2116898303
False,,,https://doi.org/10.1097/00004850-200109000-00003,11552769,https://openalex.org/W2006456852
False,,,https://doi.org/10.1034/j.1399-5618.2001.30401.x,11552955,https://openalex.org/W2154217853
False,,,https://doi.org/10.4088/jcp.v62n0805,11561931,https://openalex.org/W2061631904
False,,,https://doi.org/10.1097/00002826-200011000-00007,11575868,https://openalex.org/W2052461749
True,,,https://doi.org/10.1001/archpsyc.58.10.965,11576036,https://openalex.org/W2083680124
False,,,https://doi.org/10.1016/s0165-0327(00)00313-x,11578678,https://openalex.org/W1982872504
False,,,https://doi.org/10.1176/appi.ajp.158.10.1719,11579009,https://openalex.org/W2002082564
False,,,https://doi.org/10.1517/14656566.2.6.1033,11585006,https://openalex.org/W2155366295
False,,,https://doi.org/10.1053/ejpn.2000.0455,11588990,https://openalex.org/W2026915134
False,,,,11590972,https://openalex.org/W2291231306
True,,,https://doi.org/10.1097/00004714-200110000-00002,11593070,https://openalex.org/W2320772953
False,,,https://doi.org/10.1097/00004714-200110000-00004,11593072,https://openalex.org/W2322706038
False,,,https://doi.org/10.1097/00004714-200110000-00005,11593073,https://openalex.org/W2069644503
False,,,https://doi.org/10.1097/00004714-200110000-00011,11593079,https://openalex.org/W2321142441
False,,,https://doi.org/10.1007/s002130100813,11605078,https://openalex.org/W2068246859
False,,,https://doi.org/10.1007/s002130100820,11605095,https://openalex.org/W2044678743
False,,,https://doi.org/10.1111/j.1527-3458.2001.tb00200.x,11607044,https://openalex.org/W2072816846
False,,,https://doi.org/10.1016/s0278-5846(01)00213-5,11642649,https://openalex.org/W2086569199
False,,,https://doi.org/10.1017/s146114570100253x,11669086,https://openalex.org/W2137628013
False,,,https://doi.org/10.1176/appi.ps.52.11.1510,11684748,https://openalex.org/W2118204514
False,,,https://doi.org/10.1176/appi.ajp.158.11.1774,11691681,https://openalex.org/W2162857263
False,,,https://doi.org/10.1176/appi.ajp.158.11.1835,11691689,https://openalex.org/W2127553004
False,,,https://doi.org/10.1176/appi.ajp.158.11.1931,11691710,https://openalex.org/W2097995860
False,,,https://doi.org/10.2165/00023210-200115110-00005,11700151,https://openalex.org/W2021377035
False,,,https://doi.org/10.1352/0895-8017(2001)106<0525:eoroab>2.0.co;2,11708938,https://openalex.org/W2145300678
False,,,https://doi.org/10.1097/00004850-200111000-00002,11712620,https://openalex.org/W1996970257
False,,,https://doi.org/10.1016/s0006-3223(01)01202-1,11720694,https://openalex.org/W1971467572
False,,,https://doi.org/10.1034/j.1600-0447.2001.00429.x,11722307,https://openalex.org/W2100325067
False,,,https://doi.org/10.1345/aph.10424,11724088,https://openalex.org/W2114637662
False,,,https://doi.org/10.1016/s0920-9964(01)00166-9,11728844,https://openalex.org/W2156584403
False,,,https://doi.org/10.1016/s0920-9964(01)00182-7,11728846,https://openalex.org/W2083914167
False,,,https://doi.org/10.2165/00003495-200161140-00014,11735643,https://openalex.org/W2059867716
False,,,https://doi.org/10.1001/archpsyc.58.12.1161,11735845,https://openalex.org/W2146506439
True,,,https://doi.org/10.1001/archpsyc.58.12.1172,11735847,https://openalex.org/W1968777066
True,,,https://doi.org/10.1016/s0920-9964(01)00228-6,11738531,https://openalex.org/W2017948889
False,,,https://doi.org/10.1016/s0920-9964(01)00152-9,11738535,https://openalex.org/W2021672155
True,,,https://doi.org/10.1016/s0920-9964(01)00268-7,11738537,https://openalex.org/W2127549664
False,,,https://doi.org/10.1097/00019442-200111000-00004,11739062,https://openalex.org/W2169849640
False,,,,11743592,https://openalex.org/W37431643
False,,,https://doi.org/10.1016/s0002-9343(01)01000-2,11747852,https://openalex.org/W2082754471
True,,,https://doi.org/10.1002/gps.504,11748775,https://openalex.org/W1987355763
False,,,https://doi.org/10.1055/s-2001-19181,11753745,https://openalex.org/W2041685295
False,,,https://doi.org/10.1016/s0022-3956(01)00048-6,11755456,https://openalex.org/W2102023134
False,,,https://doi.org/10.1097/00004714-200112000-00006,11763004,https://openalex.org/W2330012262
False,,,https://doi.org/10.1097/00004714-200112000-00012,11763010,https://openalex.org/W2080482632
True,,,https://doi.org/10.1016/s0149-2918(00)89080-3,11768836,https://openalex.org/W2141441326
False,,,https://doi.org/10.1177/026988110101500405,11769820,https://openalex.org/W2083724014
False,,,https://doi.org/10.1176/appi.ajp.159.1.155,11772722,https://openalex.org/W2168136389
False,,,https://doi.org/10.1176/appi.ps.53.1.94,11773657,https://openalex.org/W2155081360
False,,,https://doi.org/10.4088/jcp.v62n1103,11775043,https://openalex.org/W2045857358
False,,,https://doi.org/10.1016/s0022-3956(01)00052-8,11777497,https://openalex.org/W1982016174
True,,,https://doi.org/10.1016/s0740-5472(01)00205-7,11777671,https://openalex.org/W2031682824
True,,,https://doi.org/10.1056/nejmoa002028,11777998,https://openalex.org/W2081069399
True,,,https://doi.org/10.1001/archpsyc.59.1.62,11779284,https://openalex.org/W2090784587
False,,,https://doi.org/10.4088/jcp.v62n1214c,11780884,https://openalex.org/W1999617843
False,,,https://doi.org/10.1046/j.0001-690x.2001.acp1c008d.x,11782241,https://openalex.org/W1908818509
False,,,https://doi.org/10.1023/a:1012233508127,11791952,https://openalex.org/W2164915518
False,,,https://doi.org/10.1345/aph.1a068,11793611,https://openalex.org/W2168030456
False,,,https://doi.org/10.1345/aph.1z432,11793612,https://openalex.org/W2111063361
True,,,https://doi.org/10.1592/phco.22.1.1.33496,11794418,https://openalex.org/W2124275232
False,,,https://doi.org/10.1097/00004714-200202000-00006,11799340,https://openalex.org/W2008219589
False,,,https://doi.org/10.1097/00004850-200201000-00003,11800502,https://openalex.org/W2041556323
False,,,https://doi.org/10.1177/147323000102900601,11803729,https://openalex.org/W2112915464
False,,,https://doi.org/10.1097/00004850-200201000-00001,11806403,https://openalex.org/W2052126530
False,,,https://doi.org/10.1017/s1461145701002590,11806864,https://openalex.org/W2112218294
False,,,https://doi.org/10.1016/s0165-1781(01)00346-8,11814539,https://openalex.org/W2056366628
False,,,https://doi.org/10.1176/appi.psy.42.6.477,11815682,https://openalex.org/W2087497174
False,,,https://doi.org/10.4088/jcp.v62n1003,11816864,https://openalex.org/W2027349043
True,,,https://doi.org/10.4088/jcp.v62n1011,11816872,https://openalex.org/W2043577227
False,,,https://doi.org/10.4088/jcp.v62n1012c,11816875,https://openalex.org/W1972912222
False,,,https://doi.org/10.1176/appi.ajp.159.2.177,11823256,https://openalex.org/W1978219810
False,,,https://doi.org/10.1176/appi.ajp.159.2.180,11823257,https://openalex.org/W2115125760
False,,,https://doi.org/10.1176/appi.ajp.159.2.255,11823268,https://openalex.org/W2121612791
False,,,https://doi.org/10.1176/appi.ajp.159.2.317,11823283,https://openalex.org/W2126800972
False,,,https://doi.org/10.1093/oxfordjournals.schbul.a006899,11824486,https://openalex.org/W1988392536
False,,,https://doi.org/10.1001/archpsyc.59.2.188,11825144,https://openalex.org/W1994926850
False,,,https://doi.org/10.1517/14656566.2.10.1571,11825300,https://openalex.org/W1995203392
False,,,https://doi.org/10.1007/s002280100375,11829199,https://openalex.org/W2089062732
False,,,,11834192,https://openalex.org/W1006836439
False,,,https://doi.org/10.1002/mds.1275,11835433,https://openalex.org/W1997402247
False,,,https://doi.org/10.4088/jcp.v63n0111,11838627,https://openalex.org/W1991074701
False,,,https://doi.org/10.1016/s0278-5846(01)00221-4,11853116,https://openalex.org/W58408059
True,,,https://doi.org/10.1016/s0165-0327(00)00303-7,11869760,https://openalex.org/W2059902929
False,,,https://doi.org/10.1176/appi.ajp.159.3.480,11870017,https://openalex.org/W2164429269
False,,,https://doi.org/10.4088/jcp.v63n0203,11874209,https://openalex.org/W2007416161
False,,,https://doi.org/10.4088/jcp.v63n0202,11874227,https://openalex.org/W2029066588
False,,,,11875967,https://openalex.org/W2407686936
False,,,,11878086,https://openalex.org/W2464774685
False,,,https://doi.org/10.1001/archpsyc.59.3.291,11879174,https://openalex.org/W2104310885
False,,,https://doi.org/10.1055/s-2002-20501,11880946,https://openalex.org/W2026451690
False,,,https://doi.org/10.1016/s0022-3956(01)00060-7,11886692,https://openalex.org/W1978647001
False,,,https://doi.org/10.1097/00004850-200203000-00003,11890187,https://openalex.org/W2030038888
False,,,https://doi.org/10.1097/00004850-200203000-00004,11890188,https://openalex.org/W1988730368
False,,,https://doi.org/10.1016/s0006-3223(01)01342-7,11904128,https://openalex.org/W2063097051
False,,,https://doi.org/10.1016/s0006-3223(01)01281-1,11904131,https://openalex.org/W2092204550
False,,,https://doi.org/10.1097/00004714-200204000-00004,11910256,https://openalex.org/W2053574680
False,,,https://doi.org/10.1097/00004714-200204000-00011,11910263,https://openalex.org/W2093758454
False,,,https://doi.org/10.1097/00004714-200204000-00016,11910268,https://openalex.org/W2053520601
False,,,https://doi.org/10.1034/j.1399-5618.2001.30501.x,11912568,https://openalex.org/W2063347068
False,,,https://doi.org/10.1002/gps.551,11921147,https://openalex.org/W2076623245
False,,,https://doi.org/10.1176/appi.ajp.159.4.561,11925293,https://openalex.org/W2131537784
False,,,https://doi.org/10.1176/appi.ajp.159.4.567,11925294,https://openalex.org/W2100219462
False,,,https://doi.org/10.1001/archpsyc.59.4.337,11926934,https://openalex.org/W2079567719
False,,,https://doi.org/10.1016/s0893-133x(01)00365-7,11927174,https://openalex.org/W1969071740
False,,,https://doi.org/10.1016/s0893-133x(01)00387-6,11927178,https://openalex.org/W1972519173
False,,,https://doi.org/10.1055/s-2002-24644,11948436,https://openalex.org/W2082919302
False,,,https://doi.org/10.1177/026988110201600113,11949778,https://openalex.org/W1970298334
False,,,https://doi.org/10.1016/s0920-9964(01)00276-6,11955973,https://openalex.org/W1999083336
False,,,https://doi.org/10.1023/a:1014674018039,11958362,https://openalex.org/W2028343784
False,,,https://doi.org/10.1016/s0924-9338(02)00635-1,11973119,https://openalex.org/W1984683806
False,,,https://doi.org/10.1016/s0924-9338(02)00636-3,11973120,https://openalex.org/W2005786332
False,,,https://doi.org/10.1345/aph.1a053,11978164,https://openalex.org/W2129997607
False,,,https://doi.org/10.1001/archpsyc.59.5.441,11982448,https://openalex.org/W2027198501
False,,,https://doi.org/10.1176/appi.ajp.159.5.829,11986138,https://openalex.org/W2104234403
False,,,https://doi.org/10.1002/gps.599,11994888,https://openalex.org/W2058864393
False,,,https://doi.org/10.4088/jcp.v63n0412,12000209,https://openalex.org/W2054864170
True,,,https://doi.org/10.1097/00004714-200206000-00002,12006892,https://openalex.org/W2323568110
False,,,https://doi.org/10.1097/00004714-200206000-00003,12006893,https://openalex.org/W1975087639
True,,,https://doi.org/10.1016/s0165-1781(02)00028-8,12007591,https://openalex.org/W1987324111
False,,,https://doi.org/10.4088/jcp.v63n0506,12019665,https://openalex.org/W2009394319
False,,,https://doi.org/10.4088/jcp.v63n0508,12019667,https://openalex.org/W2032769473
False,,,https://doi.org/10.4088/jcp.v63n0509,12019668,https://openalex.org/W1987040047
False,,,https://doi.org/10.1017/s0033291799002639,12027048,https://openalex.org/W2065518271
False,,,https://doi.org/10.1016/s0024-3205(02)01646-6,12034344,https://openalex.org/W141472387
True,,,https://doi.org/10.1176/appi.ajp.159.6.1011,12042191,https://openalex.org/W2145776998
True,,,https://doi.org/10.1176/appi.ajp.159.6.1018,12042192,https://openalex.org/W2149805979
False,,,https://doi.org/10.1176/appi.ajp.159.6.1029,12042193,https://openalex.org/W2171149822
False,,,https://doi.org/10.1176/appi.ajp.159.6.1058,12042201,https://openalex.org/W2052699080
False,,,https://doi.org/10.1001/archpsyc.59.6.571,12044209,https://openalex.org/W2062568740
False,,,https://doi.org/10.1176/appi.ps.53.6.755,12045315,https://openalex.org/W2100435960
False,,,https://doi.org/10.1023/a:1015276028425,12046640,https://openalex.org/W1966631647
False,,,https://doi.org/10.1023/a:1015228112495,12046641,https://openalex.org/W2136957299
False,,,https://doi.org/10.1093/oxfordjournals.schbul.a006925,12047021,https://openalex.org/W2134399699
False,,,https://doi.org/10.1093/oxfordjournals.schbul.a006928,12047024,https://openalex.org/W2128825342
True,,,https://doi.org/10.1016/s0006-3223(02)01370-7,12062881,https://openalex.org/W2052302319
False,,,https://doi.org/10.1016/s0149-2918(02)85154-2,12075948,https://openalex.org/W2011147885
False,,,https://doi.org/10.1016/s0006-3223(02)01339-2,12079730,https://openalex.org/W2030465413
True,,,https://doi.org/10.1016/s0920-9964(01)00212-2,12084413,https://openalex.org/W2000978410
False,,,https://doi.org/10.1016/s0920-9964(01)00220-1,12084415,https://openalex.org/W1998652545
True,,,https://doi.org/10.4088/jcp.v63n0609,12088164,https://openalex.org/W2005567237
False,,,,12090443,https://openalex.org/W51529496
False,,,https://doi.org/10.1176/appi.ajp.159.7.1146,12091192,https://openalex.org/W2128746746
False,,,,12091788,https://openalex.org/W2237106258
False,,,https://doi.org/10.1016/s0893-133x(02)00314-7,12093603,https://openalex.org/W2080603592
False,,,https://doi.org/10.1177/026988110201600208,12095076,https://openalex.org/W2137876818
True,,,https://doi.org/10.1016/s0165-0327(01)00310-x,12103458,https://openalex.org/W1965614177
False,,,https://doi.org/10.1007/s00213-002-1083-5,12107615,https://openalex.org/W2055569585
False,,,https://doi.org/10.1007/s00213-002-1068-4,12107621,https://openalex.org/W2024106280
False,,,https://doi.org/10.1055/s-2002-31523,12107851,https://openalex.org/W2003744137
False,,,https://doi.org/10.1592/phco.22.11.841.33629,12126218,https://openalex.org/W2131656182
False,,,https://doi.org/10.1007/s11920-996-0047-6,12126596,https://openalex.org/W2068776254
False,,,https://doi.org/10.1016/s0924-977x(02)00031-7,12126869,https://openalex.org/W2067165254
False,,,https://doi.org/10.1097/00004850-200207000-00006,12131603,https://openalex.org/W1977599481
False,,,https://doi.org/10.1093/ajhp/59.14.1366,12132564,https://openalex.org/W2397389809
False,,,https://doi.org/10.4088/jcp.v63n0706,12143912,https://openalex.org/W1982134688
False,,,https://doi.org/10.4088/jcp.v63n0708,12143914,https://openalex.org/W2031040744
True,,,https://doi.org/10.1056/nejmoa013171,12151468,https://openalex.org/W1968430210
True,,,https://doi.org/10.1097/00002826-200207000-00003,12151907,https://openalex.org/W1997515554
False,,,https://doi.org/10.2165/00023210-200216090-00005,12153335,https://openalex.org/W1993001064
True,,,https://doi.org/10.1176/appi.ajp.159.8.1337,12153826,https://openalex.org/W2133752375
False,,,https://doi.org/10.1136/bmj.325.7358.243,12153919,https://openalex.org/W2160802754
False,,,https://doi.org/10.1097/00004850-200209000-00001,12177583,https://openalex.org/W2063674695
True,,,https://doi.org/10.1097/00004850-200209000-00003,12177585,https://openalex.org/W1966908677
False,,,https://doi.org/10.1016/s0278-5846(01)00320-7,12188102,https://openalex.org/W2038469872
False,,,https://doi.org/10.1080/10673220216279,12202454,https://openalex.org/W1988672159
False,,,https://doi.org/10.1016/s0165-0327(01)00481-5,12204313,https://openalex.org/W2117459545
False,,,https://doi.org/10.1016/s0920-9964(01)00309-7,12223251,https://openalex.org/W2168513289
False,,,https://doi.org/10.1016/s0920-9964(01)00311-5,12223253,https://openalex.org/W2049492562
True,,,https://doi.org/10.1016/s0920-9964(01)00314-0,12223254,https://openalex.org/W1984981206
False,,,https://doi.org/10.1016/s0920-9964(01)00322-x,12223264,https://openalex.org/W1997108408
False,,,https://doi.org/10.1034/j.1600-0447.2002.01404.x,12225492,https://openalex.org/W2008261527
False,,,https://doi.org/10.1034/j.1600-0447.2002.02376.x,12225494,https://openalex.org/W2102394689
False,,,,12230716,https://openalex.org/W4300574626
False,,,https://doi.org/10.1016/s0006-3223(02)01392-6,12242060,https://openalex.org/W2072511042
False,,,https://doi.org/10.1017/s1041610202008396,12243210,https://openalex.org/W2004158056
True,,,https://doi.org/10.1093/hmg/11.20.2517,12351588,https://openalex.org/W2115543229
False,,,https://doi.org/10.1097/00004714-200210000-00010,12352274,https://openalex.org/W1975756063
False,,,https://doi.org/10.1097/00004714-200210000-00015,12352279,https://openalex.org/W2326056472
False,,,https://doi.org/10.1097/00004714-200210000-00019,12352282,https://openalex.org/W2321593897
False,,,https://doi.org/10.1177/070674370204700710,12355680,https://openalex.org/W2106493693
False,,,https://doi.org/10.1002/mds.10217,12360554,https://openalex.org/W2033871682
False,,,https://doi.org/10.4088/jcp.v63n0903,12363115,https://openalex.org/W2010741426
False,,,https://doi.org/10.1001/archpsyc.59.10.921,12365879,https://openalex.org/W2135392214
False,,,https://doi.org/10.1034/j.1600-0447.2002.2e011.x,12366464,https://openalex.org/W2079510145
True,,,https://doi.org/10.1034/j.1600-0447.2002.01331.x,12366465,https://openalex.org/W2067786055
False,,,https://doi.org/10.1017/s1461145702002961,12366880,https://openalex.org/W2107616850
False,,,,12371307,https://openalex.org/W2141068130
False,,,,12378746,https://openalex.org/W4300425143
False,,,https://doi.org/10.1016/s0149-2918(02)80050-9,12380638,https://openalex.org/W2051499477
False,,,https://doi.org/10.2165/00023210-200216110-00008,12383035,https://openalex.org/W3191110341
False,,,https://doi.org/10.1517/13543784.11.10.1335,12387698,https://openalex.org/W2055160392
False,,,https://doi.org/10.2165/00002512-200219100-00002,12390050,https://openalex.org/W1973977165
False,,,https://doi.org/10.1007/s100720200032,12398067,https://openalex.org/W334913013
False,,,https://doi.org/10.1016/s0006-3223(02)01409-9,12399139,https://openalex.org/W2044430408
False,,,https://doi.org/10.1002/gps.722,12404659,https://openalex.org/W2060053037
False,,,https://doi.org/10.1016/s0920-9964(01)00375-9,12409165,https://openalex.org/W1966415745
False,,,https://doi.org/10.1016/s0920-9964(02)00210-4,12409172,https://openalex.org/W2055807641
False,,,https://doi.org/10.1016/s0920-9964(01)00369-3,12409175,https://openalex.org/W2060749823
False,,,https://doi.org/10.1097/00002826-200209000-00007,12410058,https://openalex.org/W1986745638
False,,,https://doi.org/10.1192/bjp.181.5.399,12411265,https://openalex.org/W2160577727
False,,,https://doi.org/10.1016/s0920-9964(01)00329-2,12413636,https://openalex.org/W2077207383
False,,,https://doi.org/10.1016/s0920-9964(01)00387-5,12413639,https://openalex.org/W2031148569
False,,,https://doi.org/10.1016/s0920-9964(01)00342-5,12413640,https://openalex.org/W2152772302
False,,,https://doi.org/10.1016/s0920-9964(02)00158-5,12413642,https://openalex.org/W2098394821
False,,,https://doi.org/10.1016/s0920-9964(01)00336-x,12413648,https://openalex.org/W2089152729
False,,,https://doi.org/10.1016/s0920-9964(01)00402-9,12414079,https://openalex.org/W2124272271
False,,,https://doi.org/10.1016/s0920-9964(02)00153-6,12414081,https://openalex.org/W2091637744
False,,,https://doi.org/10.4088/jcp.v63n1002,12416594,https://openalex.org/W2074346614
False,,,https://doi.org/10.4088/jcp.v63n1006,12416598,https://openalex.org/W2014627839
True,,,https://doi.org/10.4088/jcp.v63n1010,12416602,https://openalex.org/W2058296375
False,,,https://doi.org/10.4088/jcp.v63n1011,12416603,https://openalex.org/W2062390260
False,,,https://doi.org/10.1001/archpsyc.59.11.1021,12418935,https://openalex.org/W2051108113
False,,,https://doi.org/10.1136/bmj.325.7372.1070,12424166,https://openalex.org/W2027879784
False,,,https://doi.org/10.1080/00207450290025833,12424822,https://openalex.org/W2018442412
False,,,https://doi.org/10.1097/00019442-200211000-00008,12427578,https://openalex.org/W2090041931
False,,,https://doi.org/10.1016/s0738-081x(02)00267-5,12435529,https://openalex.org/W2083925186
False,,,https://doi.org/10.1053/comp.2002.33499,12439835,https://openalex.org/W2090562719
False,,,https://doi.org/10.4088/jcp.v63n1106,12444812,https://openalex.org/W1996064724
False,,,https://doi.org/10.4088/jcp.v63n1115,12444819,https://openalex.org/W2086266927
False,,,https://doi.org/10.1016/s0278-5846(01)00322-0,12452546,https://openalex.org/W1989726234
False,,,https://doi.org/10.2165/00002018-200225150-00005,12452735,https://openalex.org/W2068040031
False,,,https://doi.org/10.1097/00004714-200212000-00004,12454554,https://openalex.org/W2327536633
False,,,https://doi.org/10.1159/000067062,12457019,https://openalex.org/W2049150789
False,,,https://doi.org/10.1016/s0149-2918(02)80069-8,12462294,https://openalex.org/W1997694625
False,,,https://doi.org/10.1177/0091270002042012005,12463729,https://openalex.org/W2075009263
True,,,https://doi.org/10.1016/s0893-133x(02)00375-5,12464464,https://openalex.org/W2005025328
False,,,https://doi.org/10.1002/mds.10276,12465075,https://openalex.org/W2066116647
False,,,https://doi.org/10.1002/mds.10255,12465082,https://openalex.org/W1997549594
False,,,https://doi.org/10.1016/s0165-1781(02)00236-6,12467947,https://openalex.org/W2139810395
False,,,https://doi.org/10.1097/00002826-200211000-00004,12469002,https://openalex.org/W1968526464
False,,,https://doi.org/10.1097/00002826-200211000-00007,12469005,https://openalex.org/W2089384719
False,,,https://doi.org/10.1517/14656566.3.12.1773,12472374,https://openalex.org/W2105453292
False,,,https://doi.org/10.1038/sj.mp.4001084,12476326,https://openalex.org/W1992868687
False,,,https://doi.org/10.1034/j.1399-5618.2002.01211.x,12479661,https://openalex.org/W2086878753
False,,,https://doi.org/10.1034/j.1399-5618.2002.01210.x,12479666,https://openalex.org/W2169138323
False,,,https://doi.org/10.1034/j.1399-5618.2002.01204.x,12479667,https://openalex.org/W2090319771
False,,,,12485538,https://openalex.org/W2407057386
False,,,https://doi.org/10.1097/00004850-200301000-00001,12490768,https://openalex.org/W1993246203
False,,,https://doi.org/10.1097/00004850-200301000-00007,12490774,https://openalex.org/W2080718548
False,,,https://doi.org/10.1007/s00213-002-1299-4,12494247,https://openalex.org/W1574289536
False,,,,12496955,
False,,,https://doi.org/10.1177/026988110201600410,12503835,https://openalex.org/W2085969248
False,,,https://doi.org/10.1177/026988110201600412,12503837,https://openalex.org/W1984770623
False,,,https://doi.org/10.1016/s0306-4530(02)00110-5,12504069,https://openalex.org/W2127126926
True,,,https://doi.org/10.1016/s0188-4409(02)00403-4,12505103,https://openalex.org/W2105559357
False,,,https://doi.org/10.1016/s0188-4409(02)00409-5,12505105,https://openalex.org/W2060898200
False,,,https://doi.org/10.1016/s0165-0327(02)00321-x,12507740,https://openalex.org/W1994706509
False,,,https://doi.org/10.1016/s0165-0327(02)00335-x,12507747,https://openalex.org/W2074870716
True,,,https://doi.org/10.1016/s0165-0327(02)00334-8,12507748,https://openalex.org/W2112000785
False,,,https://doi.org/10.1016/s0165-0327(01)00355-x,12507749,https://openalex.org/W2077914434
False,,,https://doi.org/10.1007/bf02988639,12508833,https://openalex.org/W1997553574
True,,,https://doi.org/10.1001/archpsyc.60.1.82,12511175,https://openalex.org/W2166945572
False,,,https://doi.org/10.1055/s-2002-36394,12518273,https://openalex.org/W2093955853
False,,,https://doi.org/10.1034/j.1399-5618.2002.02229.x,12519101,https://openalex.org/W1978713867
True,,,https://doi.org/10.4088/jcp.v63n1208,12523873,https://openalex.org/W2016019346
True,,,https://doi.org/10.4088/jcp.v63n1210,12523875,https://openalex.org/W1996463621
True,,,https://doi.org/10.4088/jcp.v63n1211,12523876,https://openalex.org/W2025243014
False,,,https://doi.org/10.4088/jcp.v63n1212,12523877,https://openalex.org/W1968455975
False,,,https://doi.org/10.1521/psyc.65.4.371.20237,12530340,https://openalex.org/W1988628198
False,,,https://doi.org/10.4088/jcp.v63n1214c,12530415,https://openalex.org/W2013117814
False,,,,12532717,https://openalex.org/W97584777
False,,,https://doi.org/10.1016/s0531-5565(02)00163-8,12543269,https://openalex.org/W2102393260
False,,,https://doi.org/10.1097/00004714-200302000-00003,12544370,https://openalex.org/W2056838287
False,,,https://doi.org/10.1097/00004714-200302000-00005,12544372,https://openalex.org/W2016524237
False,,,https://doi.org/10.1097/00004714-200302000-00012,12544379,https://openalex.org/W2027695881
False,,,https://doi.org/10.1038/sj.mp.4001191,12556915,https://openalex.org/W2016497731
False,,,https://doi.org/10.1016/s0006-3223(02)01790-0,12559661,https://openalex.org/W2095416747
False,,,https://doi.org/10.1176/appi.ajp.160.2.284,12562574,https://openalex.org/W2149173020
False,,,https://doi.org/10.1176/appi.ajp.160.2.290,12562575,https://openalex.org/W2105918612
False,,,https://doi.org/10.1176/appi.ajp.160.2.297,12562576,https://openalex.org/W1983662592
True,,,https://doi.org/10.1176/appi.ajp.160.2.303,12562577,https://openalex.org/W2156547328
True,,,https://doi.org/10.1192/bjp.182.2.141,12562742,https://openalex.org/W2179185741
False,,,https://doi.org/10.1542/pir.24-2-39,12563038,https://openalex.org/W2151460347
False,,,,12564104,https://openalex.org/W2286764148
False,,,https://doi.org/10.1097/00002826-200301000-00003,12567158,https://openalex.org/W1982165592
False,,,https://doi.org/10.1159/000068017,12571431,https://openalex.org/W2125595726
True,,,https://doi.org/10.1034/j.1600-0447.2003.00064.x,12580830,https://openalex.org/W1981405738
False,,,https://doi.org/10.1017/s1121189x00005819,12585015,https://openalex.org/W1991411431
False,,,https://doi.org/10.1023/a:1021138603935,12585566,https://openalex.org/W1975183019
False,,,,12587943,https://openalex.org/W22780660
False,,,,12590372,https://openalex.org/W2096379194
False,,,https://doi.org/10.4088/jcp.v64n0117a,12590630,https://openalex.org/W2011711616
False,,,https://doi.org/10.1016/s0920-9964(02)00309-2,12591593,https://openalex.org/W2076122866
False,,,https://doi.org/10.1007/s00115-002-1330-3,12596031,https://openalex.org/W2046838673
False,,,https://doi.org/10.1097/00004850-200303000-00008,12598823,https://openalex.org/W2042919910
False,,,https://doi.org/10.2165/00003495-200363050-00004,12600227,https://openalex.org/W2013903790
False,,,https://doi.org/10.1097/00041444-200303000-00001,12605094,https://openalex.org/W2013025435
True,,,https://doi.org/10.1159/000068874,12606844,https://openalex.org/W2063857969
False,,,https://doi.org/10.1007/s00213-002-1322-9,12607072,https://openalex.org/W1580914753
False,,,https://doi.org/10.1007/s00213-002-1344-3,12610718,https://openalex.org/W2067763161
False,,,https://doi.org/10.1176/appi.ajp.160.3.590-a,12611852,https://openalex.org/W2165847991
False,,,https://doi.org/10.1177/0091270002239827,12616671,https://openalex.org/W2163487223
False,,,https://doi.org/10.1038/sj.tpj.6500138,12629505,https://openalex.org/W2100938341
False,,,https://doi.org/10.1038/sj.npp.1300089,12629532,https://openalex.org/W1992683185
False,,,https://doi.org/10.1046/j.1365-2125.2003.01773.x,12630982,https://openalex.org/W1606358219
True,,,https://doi.org/10.4088/jcp.v64n0203,12633119,https://openalex.org/W1988791415
